frame,label,confidence,x,y,time
1065,moc3,0.7812,126,667,2025-10-31T15:35:33.139518+00:00
1065,songoku,0.771,442,422,2025-10-31T15:35:33.139518+00:00
1065,dog,0.6992,657,467,2025-10-31T15:35:33.145050+00:00
1065,moc4,0.6299,345,417,2025-10-31T15:35:33.145050+00:00
1066,moc1,0.7993,818,663,2025-10-31T15:35:33.166090+00:00
1066,songoku,0.7832,442,422,2025-10-31T15:35:33.166090+00:00
1066,dog,0.7705,658,469,2025-10-31T15:35:33.166090+00:00
1066,moc3,0.7563,127,667,2025-10-31T15:35:33.166090+00:00
1066,moc4,0.5352,345,417,2025-10-31T15:35:33.166090+00:00
1067,moc1,0.8364,817,663,2025-10-31T15:35:33.193313+00:00
1067,moc3,0.7993,126,667,2025-10-31T15:35:33.193313+00:00
1067,songoku,0.7974,442,422,2025-10-31T15:35:33.193313+00:00
1067,dog,0.7124,658,471,2025-10-31T15:35:33.193313+00:00
1067,moc4,0.5928,345,417,2025-10-31T15:35:33.193313+00:00
1068,moc1,0.8364,817,662,2025-10-31T15:35:33.235524+00:00
1068,songoku,0.8003,442,422,2025-10-31T15:35:33.235524+00:00
1068,moc3,0.7944,125,666,2025-10-31T15:35:33.235524+00:00
1068,dog,0.7007,659,474,2025-10-31T15:35:33.235524+00:00
1068,moc4,0.459,344,416,2025-10-31T15:35:33.235524+00:00
1068,moc2,0.4207,692,400,2025-10-31T15:35:33.235524+00:00
1069,moc1,0.8223,818,662,2025-10-31T15:35:33.266332+00:00
1069,songoku,0.7778,441,422,2025-10-31T15:35:33.266332+00:00
1069,moc3,0.7578,127,666,2025-10-31T15:35:33.266332+00:00
1069,dog,0.7432,660,479,2025-10-31T15:35:33.266332+00:00
1069,moc2,0.5566,692,399,2025-10-31T15:35:33.266332+00:00
1069,moc4,0.5,345,416,2025-10-31T15:35:33.266332+00:00
1070,moc1,0.8208,818,662,2025-10-31T15:35:33.288459+00:00
1070,songoku,0.7974,442,421,2025-10-31T15:35:33.288459+00:00
1070,moc3,0.772,127,667,2025-10-31T15:35:33.288459+00:00
1070,dog,0.7637,661,484,2025-10-31T15:35:33.288459+00:00
1070,moc2,0.6636,691,400,2025-10-31T15:35:33.288459+00:00
1070,moc4,0.6602,346,416,2025-10-31T15:35:33.288459+00:00
1071,moc3,0.8257,126,667,2025-10-31T15:35:33.330116+00:00
1071,moc1,0.8115,817,662,2025-10-31T15:35:33.330116+00:00
1071,songoku,0.7925,442,421,2025-10-31T15:35:33.330116+00:00
1071,moc2,0.7505,691,400,2025-10-31T15:35:33.330116+00:00
1071,dog,0.6909,662,490,2025-10-31T15:35:33.330116+00:00
1071,moc4,0.5889,345,418,2025-10-31T15:35:33.330116+00:00
1072,moc3,0.8232,126,667,2025-10-31T15:35:33.351944+00:00
1072,moc1,0.8018,818,663,2025-10-31T15:35:33.351944+00:00
1072,songoku,0.7583,441,421,2025-10-31T15:35:33.351944+00:00
1072,dog,0.709,661,498,2025-10-31T15:35:33.366126+00:00
1072,moc2,0.6978,692,402,2025-10-31T15:35:33.366126+00:00
1072,moc4,0.5,345,419,2025-10-31T15:35:33.366126+00:00
1073,moc1,0.8091,817,663,2025-10-31T15:35:33.383727+00:00
1073,moc3,0.8057,127,667,2025-10-31T15:35:33.383727+00:00
1073,moc2,0.769,692,400,2025-10-31T15:35:33.383727+00:00
1073,songoku,0.7393,442,422,2025-10-31T15:35:33.383727+00:00
1073,dog,0.6655,662,503,2025-10-31T15:35:33.383727+00:00
1073,moc4,0.5449,345,416,2025-10-31T15:35:33.383727+00:00
1074,moc1,0.8389,818,662,2025-10-31T15:35:33.416360+00:00
1074,songoku,0.8135,441,421,2025-10-31T15:35:33.416360+00:00
1074,moc3,0.7881,127,666,2025-10-31T15:35:33.416360+00:00
1074,moc2,0.7827,691,399,2025-10-31T15:35:33.416360+00:00
1074,dog,0.6533,660,508,2025-10-31T15:35:33.416360+00:00
1074,moc4,0.5469,345,418,2025-10-31T15:35:33.416360+00:00
1075,moc1,0.8198,818,661,2025-10-31T15:35:33.447569+00:00
1075,moc2,0.793,692,400,2025-10-31T15:35:33.447569+00:00
1075,songoku,0.7793,441,421,2025-10-31T15:35:33.447569+00:00
1075,moc3,0.7661,127,666,2025-10-31T15:35:33.447569+00:00
1075,dog,0.7231,658,514,2025-10-31T15:35:33.447569+00:00
1075,moc4,0.5469,345,418,2025-10-31T15:35:33.447569+00:00
1076,moc1,0.8066,818,662,2025-10-31T15:35:33.489630+00:00
1076,moc3,0.7905,126,666,2025-10-31T15:35:33.489630+00:00
1076,songoku,0.7861,441,422,2025-10-31T15:35:33.489630+00:00
1076,moc2,0.7759,692,401,2025-10-31T15:35:33.489630+00:00
1076,dog,0.7534,654,521,2025-10-31T15:35:33.489630+00:00
1076,moc4,0.5679,346,418,2025-10-31T15:35:33.489630+00:00
1077,moc1,0.8232,818,663,2025-10-31T15:35:33.516150+00:00
1077,songoku,0.8101,442,422,2025-10-31T15:35:33.516150+00:00
1077,dog,0.8018,649,529,2025-10-31T15:35:33.516150+00:00
1077,moc3,0.769,127,667,2025-10-31T15:35:33.516150+00:00
1077,moc2,0.7534,692,402,2025-10-31T15:35:33.516150+00:00
1077,moc4,0.5601,345,417,2025-10-31T15:35:33.516150+00:00
1078,songoku,0.8286,441,423,2025-10-31T15:35:33.542408+00:00
1078,moc1,0.8257,817,662,2025-10-31T15:35:33.542408+00:00
1078,dog,0.7812,641,533,2025-10-31T15:35:33.542408+00:00
1078,moc3,0.7661,127,667,2025-10-31T15:35:33.542408+00:00
1078,moc2,0.728,693,402,2025-10-31T15:35:33.542408+00:00
1078,moc4,0.4883,344,419,2025-10-31T15:35:33.542408+00:00
1079,songoku,0.8433,442,422,2025-10-31T15:35:33.584437+00:00
1079,moc1,0.8257,817,662,2025-10-31T15:35:33.584437+00:00
1079,dog,0.8057,634,537,2025-10-31T15:35:33.584437+00:00
1079,moc3,0.7881,127,667,2025-10-31T15:35:33.584437+00:00
1079,moc2,0.7188,692,401,2025-10-31T15:35:33.584437+00:00
1079,moc4,0.4688,345,417,2025-10-31T15:35:33.584437+00:00
1080,songoku,0.8467,441,421,2025-10-31T15:35:33.616115+00:00
1080,moc1,0.8398,818,662,2025-10-31T15:35:33.616115+00:00
1080,dog,0.7969,626,542,2025-10-31T15:35:33.616115+00:00
1080,moc3,0.792,127,667,2025-10-31T15:35:33.616115+00:00
1080,moc2,0.7734,694,399,2025-10-31T15:35:33.616115+00:00
1081,moc1,0.8389,818,661,2025-10-31T15:35:33.637295+00:00
1081,songoku,0.8359,441,422,2025-10-31T15:35:33.637295+00:00
1081,dog,0.7744,613,546,2025-10-31T15:35:33.637295+00:00
1081,moc3,0.7622,126,666,2025-10-31T15:35:33.637295+00:00
1081,moc2,0.7251,692,401,2025-10-31T15:35:33.637295+00:00
1081,moc4,0.4824,344,415,2025-10-31T15:35:33.637295+00:00
1082,moc1,0.8223,818,663,2025-10-31T15:35:33.679113+00:00
1082,songoku,0.8184,441,423,2025-10-31T15:35:33.679113+00:00
1082,moc3,0.7827,126,667,2025-10-31T15:35:33.679113+00:00
1082,moc2,0.7339,692,402,2025-10-31T15:35:33.679113+00:00
1082,dog,0.7075,603,553,2025-10-31T15:35:33.679113+00:00
1082,moc4,0.6113,344,417,2025-10-31T15:35:33.679113+00:00
1083,songoku,0.8516,441,422,2025-10-31T15:35:33.700523+00:00
1083,moc1,0.8374,817,663,2025-10-31T15:35:33.700523+00:00
1083,moc3,0.7646,127,667,2025-10-31T15:35:33.700523+00:00
1083,dog,0.7549,592,556,2025-10-31T15:35:33.700523+00:00
1083,moc2,0.728,692,402,2025-10-31T15:35:33.700523+00:00
1083,moc4,0.4397,346,417,2025-10-31T15:35:33.700523+00:00
1084,songoku,0.8555,442,423,2025-10-31T15:35:33.732358+00:00
1084,moc1,0.8223,818,662,2025-10-31T15:35:33.732358+00:00
1084,moc3,0.7759,126,667,2025-10-31T15:35:33.732358+00:00
1084,dog,0.769,579,558,2025-10-31T15:35:33.732358+00:00
1084,moc2,0.708,692,402,2025-10-31T15:35:33.732358+00:00
1084,moc4,0.5078,344,416,2025-10-31T15:35:33.732358+00:00
1085,songoku,0.8433,442,422,2025-10-31T15:35:33.766588+00:00
1085,moc1,0.8428,817,662,2025-10-31T15:35:33.766588+00:00
1085,dog,0.7646,565,560,2025-10-31T15:35:33.766588+00:00
1085,moc2,0.7549,692,401,2025-10-31T15:35:33.766588+00:00
1085,moc3,0.7476,126,666,2025-10-31T15:35:33.766588+00:00
1085,moc4,0.4148,345,416,2025-10-31T15:35:33.766588+00:00
1086,songoku,0.8486,443,422,2025-10-31T15:35:33.795498+00:00
1086,moc1,0.8267,818,662,2025-10-31T15:35:33.795498+00:00
1086,moc3,0.7812,125,667,2025-10-31T15:35:33.795498+00:00
1086,dog,0.7759,550,562,2025-10-31T15:35:33.795498+00:00
1086,moc2,0.7559,694,402,2025-10-31T15:35:33.795498+00:00
1086,moc4,0.4727,344,416,2025-10-31T15:35:33.795498+00:00
1087,songoku,0.8618,441,422,2025-10-31T15:35:33.837967+00:00
1087,moc1,0.8232,817,663,2025-10-31T15:35:33.837967+00:00
1087,dog,0.7959,538,564,2025-10-31T15:35:33.837967+00:00
1087,moc3,0.7798,126,668,2025-10-31T15:35:33.837967+00:00
1087,moc2,0.7446,693,402,2025-10-31T15:35:33.837967+00:00
1087,moc4,0.5527,344,417,2025-10-31T15:35:33.837967+00:00
1088,songoku,0.896,439,422,2025-10-31T15:35:33.866433+00:00
1088,dog,0.853,528,564,2025-10-31T15:35:33.866433+00:00
1088,moc1,0.8311,818,663,2025-10-31T15:35:33.866433+00:00
1088,moc3,0.8066,125,667,2025-10-31T15:35:33.866433+00:00
1088,moc2,0.7393,692,402,2025-10-31T15:35:33.866433+00:00
1088,moc4,0.562,344,418,2025-10-31T15:35:33.866433+00:00
1089,songoku,0.896,438,421,2025-10-31T15:35:33.891133+00:00
1089,moc1,0.8354,818,663,2025-10-31T15:35:33.891133+00:00
1089,moc3,0.8115,127,666,2025-10-31T15:35:33.891133+00:00
1089,dog,0.8091,517,566,2025-10-31T15:35:33.891133+00:00
1089,moc2,0.7334,693,401,2025-10-31T15:35:33.891133+00:00
1090,songoku,0.8818,438,421,2025-10-31T15:35:33.933245+00:00
1090,moc1,0.8188,818,663,2025-10-31T15:35:33.933245+00:00
1090,dog,0.7959,508,568,2025-10-31T15:35:33.933245+00:00
1090,moc3,0.7827,127,667,2025-10-31T15:35:33.933245+00:00
1090,moc2,0.749,692,402,2025-10-31T15:35:33.933245+00:00
1090,moc4,0.4243,344,418,2025-10-31T15:35:33.933245+00:00
1091,songoku,0.8638,438,421,2025-10-31T15:35:33.954471+00:00
1091,moc1,0.8276,818,663,2025-10-31T15:35:33.966220+00:00
1091,moc3,0.7866,126,667,2025-10-31T15:35:33.966220+00:00
1091,dog,0.7759,506,568,2025-10-31T15:35:33.966220+00:00
1091,moc2,0.7515,693,401,2025-10-31T15:35:33.966220+00:00
1091,moc4,0.4282,343,417,2025-10-31T15:35:33.966220+00:00
1092,songoku,0.8745,439,420,2025-10-31T15:35:33.986224+00:00
1092,moc1,0.8418,818,663,2025-10-31T15:35:33.986224+00:00
1092,dog,0.7891,505,568,2025-10-31T15:35:33.986224+00:00
1092,moc3,0.7637,127,667,2025-10-31T15:35:33.986224+00:00
1092,moc2,0.7129,693,402,2025-10-31T15:35:33.986224+00:00
1092,moc4,0.3074,345,417,2025-10-31T15:35:33.986224+00:00
1093,songoku,0.8711,439,422,2025-10-31T15:35:34.028454+00:00
1093,moc1,0.8438,817,663,2025-10-31T15:35:34.028454+00:00
1093,moc3,0.7827,126,667,2025-10-31T15:35:34.028454+00:00
1093,moc2,0.7773,693,400,2025-10-31T15:35:34.028454+00:00
1093,dog,0.7217,506,568,2025-10-31T15:35:34.028454+00:00
1093,moc4,0.4824,345,418,2025-10-31T15:35:34.028454+00:00
1094,songoku,0.8486,442,422,2025-10-31T15:35:34.049689+00:00
1094,moc1,0.8418,818,663,2025-10-31T15:35:34.049689+00:00
1094,moc3,0.7842,127,667,2025-10-31T15:35:34.049689+00:00
1094,moc2,0.7461,692,402,2025-10-31T15:35:34.049689+00:00
1094,dog,0.7139,506,569,2025-10-31T15:35:34.049689+00:00
1094,moc4,0.6133,345,418,2025-10-31T15:35:34.049689+00:00
1095,moc1,0.854,818,663,2025-10-31T15:35:34.091385+00:00
1095,songoku,0.8159,442,423,2025-10-31T15:35:34.091385+00:00
1095,moc3,0.8042,127,667,2025-10-31T15:35:34.091385+00:00
1095,moc2,0.7256,692,401,2025-10-31T15:35:34.091385+00:00
1095,dog,0.667,505,569,2025-10-31T15:35:34.091385+00:00
1095,moc4,0.5312,345,419,2025-10-31T15:35:34.091385+00:00
1096,moc1,0.853,817,662,2025-10-31T15:35:34.116427+00:00
1096,songoku,0.7598,441,422,2025-10-31T15:35:34.116427+00:00
1096,moc3,0.7446,127,666,2025-10-31T15:35:34.116427+00:00
1096,moc2,0.7231,692,401,2025-10-31T15:35:34.116427+00:00
1096,dog,0.5566,507,569,2025-10-31T15:35:34.116427+00:00
1096,moc4,0.3433,344,415,2025-10-31T15:35:34.116427+00:00
1097,moc1,0.8491,818,663,2025-10-31T15:35:34.144588+00:00
1097,songoku,0.8252,441,422,2025-10-31T15:35:34.144588+00:00
1097,moc3,0.7827,126,666,2025-10-31T15:35:34.144588+00:00
1097,moc2,0.7417,692,401,2025-10-31T15:35:34.144588+00:00
1097,dog,0.7104,506,568,2025-10-31T15:35:34.144588+00:00
1097,moc4,0.3774,345,416,2025-10-31T15:35:34.144588+00:00
1098,songoku,0.8506,440,423,2025-10-31T15:35:34.176526+00:00
1098,moc1,0.8457,817,663,2025-10-31T15:35:34.176526+00:00
1098,moc3,0.7842,127,667,2025-10-31T15:35:34.176526+00:00
1098,dog,0.7637,505,569,2025-10-31T15:35:34.187057+00:00
1098,moc2,0.6577,693,402,2025-10-31T15:35:34.187057+00:00
1099,songoku,0.8384,441,422,2025-10-31T15:35:34.216129+00:00
1099,moc1,0.8267,817,663,2025-10-31T15:35:34.216129+00:00
1099,moc3,0.8008,127,668,2025-10-31T15:35:34.216129+00:00
1099,dog,0.709,505,570,2025-10-31T15:35:34.216129+00:00
1099,moc2,0.6953,693,403,2025-10-31T15:35:34.216129+00:00
1099,moc4,0.3999,343,416,2025-10-31T15:35:34.216129+00:00
1100,songoku,0.8442,440,422,2025-10-31T15:35:34.247915+00:00
1100,moc1,0.8408,818,663,2025-10-31T15:35:34.247915+00:00
1100,moc3,0.7744,126,667,2025-10-31T15:35:34.247915+00:00
1100,moc2,0.731,692,401,2025-10-31T15:35:34.247915+00:00
1100,dog,0.7007,505,569,2025-10-31T15:35:34.247915+00:00
1100,moc4,0.543,344,416,2025-10-31T15:35:34.255761+00:00
1101,songoku,0.8271,439,422,2025-10-31T15:35:34.282300+00:00
1101,moc1,0.8257,818,662,2025-10-31T15:35:34.282300+00:00
1101,moc3,0.7866,126,667,2025-10-31T15:35:34.282300+00:00
1101,moc2,0.7295,692,401,2025-10-31T15:35:34.282300+00:00
1101,dog,0.728,505,569,2025-10-31T15:35:34.282300+00:00
1101,moc4,0.385,344,417,2025-10-31T15:35:34.282300+00:00
1102,songoku,0.8394,440,422,2025-10-31T15:35:34.316257+00:00
1102,moc1,0.8311,818,662,2025-10-31T15:35:34.316257+00:00
1102,moc3,0.7944,126,666,2025-10-31T15:35:34.319274+00:00
1102,dog,0.772,505,569,2025-10-31T15:35:34.319274+00:00
1102,moc2,0.7358,692,400,2025-10-31T15:35:34.319274+00:00
1103,moc1,0.8428,818,663,2025-10-31T15:35:34.351055+00:00
1103,moc3,0.7905,126,666,2025-10-31T15:35:34.351055+00:00
1103,songoku,0.7871,438,422,2025-10-31T15:35:34.351055+00:00
1103,moc2,0.6899,692,401,2025-10-31T15:35:34.351055+00:00
1103,dog,0.6318,506,568,2025-10-31T15:35:34.351055+00:00
1103,moc4,0.4036,345,416,2025-10-31T15:35:34.351055+00:00
1104,moc1,0.8364,818,663,2025-10-31T15:35:34.382763+00:00
1104,songoku,0.8203,437,422,2025-10-31T15:35:34.382763+00:00
1104,moc3,0.792,125,667,2025-10-31T15:35:34.382763+00:00
1104,moc2,0.731,692,401,2025-10-31T15:35:34.382763+00:00
1104,dog,0.7104,505,569,2025-10-31T15:35:34.382763+00:00
1104,moc4,0.4321,344,418,2025-10-31T15:35:34.382763+00:00
1105,songoku,0.835,437,422,2025-10-31T15:35:34.416412+00:00
1105,moc1,0.8105,818,662,2025-10-31T15:35:34.416412+00:00
1105,moc3,0.7852,127,666,2025-10-31T15:35:34.416412+00:00
1105,dog,0.752,504,569,2025-10-31T15:35:34.416412+00:00
1105,moc2,0.7295,692,400,2025-10-31T15:35:34.416412+00:00
1105,moc4,0.5234,344,417,2025-10-31T15:35:34.416412+00:00
1106,moc1,0.8164,818,662,2025-10-31T15:35:34.446240+00:00
1106,songoku,0.7974,438,421,2025-10-31T15:35:34.446240+00:00
1106,moc3,0.7827,126,666,2025-10-31T15:35:34.446240+00:00
1106,moc2,0.728,692,400,2025-10-31T15:35:34.446240+00:00
1106,dog,0.6792,505,570,2025-10-31T15:35:34.446240+00:00
1106,moc4,0.5293,344,418,2025-10-31T15:35:34.446240+00:00
1107,songoku,0.8315,438,421,2025-10-31T15:35:34.478785+00:00
1107,moc1,0.8291,818,662,2025-10-31T15:35:34.478785+00:00
1107,moc3,0.7461,126,666,2025-10-31T15:35:34.478785+00:00
1107,moc2,0.6841,692,401,2025-10-31T15:35:34.478785+00:00
1107,dog,0.6826,504,569,2025-10-31T15:35:34.478785+00:00
1107,moc4,0.3999,343,417,2025-10-31T15:35:34.478785+00:00
1108,moc1,0.8438,817,662,2025-10-31T15:35:34.509478+00:00
1108,moc3,0.8188,127,667,2025-10-31T15:35:34.509478+00:00
1108,songoku,0.8086,444,422,2025-10-31T15:35:34.509478+00:00
1108,dog,0.7251,505,569,2025-10-31T15:35:34.509478+00:00
1108,moc2,0.6533,691,401,2025-10-31T15:35:34.509478+00:00
1109,moc1,0.8438,817,663,2025-10-31T15:35:34.540948+00:00
1109,moc3,0.8115,126,667,2025-10-31T15:35:34.540948+00:00
1109,songoku,0.7671,451,423,2025-10-31T15:35:34.540948+00:00
1109,moc2,0.709,692,402,2025-10-31T15:35:34.540948+00:00
1109,dog,0.6978,505,569,2025-10-31T15:35:34.540948+00:00
1109,moc4,0.3999,345,417,2025-10-31T15:35:34.540948+00:00
1110,moc1,0.814,818,662,2025-10-31T15:35:34.572330+00:00
1110,moc3,0.7705,127,666,2025-10-31T15:35:34.582603+00:00
1110,songoku,0.7642,456,423,2025-10-31T15:35:34.582603+00:00
1110,moc2,0.7388,691,401,2025-10-31T15:35:34.582603+00:00
1110,dog,0.6074,506,569,2025-10-31T15:35:34.582603+00:00
1110,moc4,0.4941,344,417,2025-10-31T15:35:34.582603+00:00
1111,moc1,0.8223,818,663,2025-10-31T15:35:34.616389+00:00
1111,songoku,0.8193,466,422,2025-10-31T15:35:34.616389+00:00
1111,moc3,0.7734,127,667,2025-10-31T15:35:34.616389+00:00
1111,moc2,0.7017,694,401,2025-10-31T15:35:34.616389+00:00
1111,dog,0.6992,505,569,2025-10-31T15:35:34.616389+00:00
1111,moc4,0.541,344,417,2025-10-31T15:35:34.616389+00:00
1112,moc1,0.856,818,662,2025-10-31T15:35:34.635676+00:00
1112,songoku,0.8262,476,425,2025-10-31T15:35:34.635676+00:00
1112,moc3,0.8164,127,667,2025-10-31T15:35:34.635676+00:00
1112,moc2,0.7295,693,399,2025-10-31T15:35:34.635676+00:00
1112,dog,0.6152,506,570,2025-10-31T15:35:34.635676+00:00
1112,moc4,0.606,344,416,2025-10-31T15:35:34.635676+00:00
1113,moc1,0.8428,817,663,2025-10-31T15:35:34.677980+00:00
1113,songoku,0.8271,486,426,2025-10-31T15:35:34.677980+00:00
1113,moc3,0.7812,127,667,2025-10-31T15:35:34.677980+00:00
1113,moc2,0.6978,693,401,2025-10-31T15:35:34.677980+00:00
1113,dog,0.6909,505,570,2025-10-31T15:35:34.677980+00:00
1113,moc4,0.4766,345,417,2025-10-31T15:35:34.677980+00:00
1114,moc1,0.8188,818,663,2025-10-31T15:35:34.699269+00:00
1114,moc3,0.8066,127,667,2025-10-31T15:35:34.699269+00:00
1114,songoku,0.7583,496,427,2025-10-31T15:35:34.699269+00:00
1114,moc2,0.6807,691,402,2025-10-31T15:35:34.699269+00:00
1114,moc4,0.5547,345,417,2025-10-31T15:35:34.699269+00:00
1114,dog,0.5469,505,570,2025-10-31T15:35:34.699269+00:00
1115,moc1,0.8389,818,663,2025-10-31T15:35:34.747038+00:00
1115,moc3,0.7944,127,666,2025-10-31T15:35:34.747038+00:00
1115,songoku,0.7886,509,428,2025-10-31T15:35:34.747038+00:00
1115,moc2,0.728,692,401,2025-10-31T15:35:34.747038+00:00
1115,moc4,0.6206,346,419,2025-10-31T15:35:34.747038+00:00
1115,dog,0.5527,505,569,2025-10-31T15:35:34.747038+00:00
1116,moc1,0.8481,817,661,2025-10-31T15:35:34.778611+00:00
1116,songoku,0.8169,517,429,2025-10-31T15:35:34.778611+00:00
1116,moc3,0.7744,126,666,2025-10-31T15:35:34.778611+00:00
1116,moc2,0.7124,691,400,2025-10-31T15:35:34.778611+00:00
1116,dog,0.5566,504,568,2025-10-31T15:35:34.778611+00:00
1116,moc4,0.4282,345,419,2025-10-31T15:35:34.778611+00:00
1117,moc1,0.8257,818,661,2025-10-31T15:35:34.810638+00:00
1117,songoku,0.8101,530,429,2025-10-31T15:35:34.810638+00:00
1117,moc3,0.7734,126,667,2025-10-31T15:35:34.810638+00:00
1117,moc2,0.7705,691,399,2025-10-31T15:35:34.810638+00:00
1117,moc4,0.6372,345,417,2025-10-31T15:35:34.810638+00:00
1117,dog,0.4377,505,569,2025-10-31T15:35:34.810638+00:00
1118,moc1,0.8188,817,662,2025-10-31T15:35:34.848466+00:00
1118,moc3,0.7983,126,667,2025-10-31T15:35:34.848466+00:00
1118,songoku,0.7939,539,429,2025-10-31T15:35:34.848466+00:00
1118,moc2,0.7476,692,399,2025-10-31T15:35:34.848466+00:00
1118,moc4,0.6895,345,417,2025-10-31T15:35:34.848466+00:00
1118,dog,0.5498,504,569,2025-10-31T15:35:34.848466+00:00
1119,moc1,0.8154,817,663,2025-10-31T15:35:34.884244+00:00
1119,songoku,0.7974,545,432,2025-10-31T15:35:34.884244+00:00
1119,moc3,0.7788,127,667,2025-10-31T15:35:34.884244+00:00
1119,moc2,0.7178,693,402,2025-10-31T15:35:34.884244+00:00
1119,moc4,0.6426,346,420,2025-10-31T15:35:34.884244+00:00
1119,dog,0.5962,505,570,2025-10-31T15:35:34.884244+00:00
1120,moc1,0.8428,817,663,2025-10-31T15:35:34.916168+00:00
1120,songoku,0.7988,552,432,2025-10-31T15:35:34.916168+00:00
1120,moc3,0.793,126,667,2025-10-31T15:35:34.916168+00:00
1120,moc2,0.7305,693,401,2025-10-31T15:35:34.916168+00:00
1120,moc4,0.6875,346,419,2025-10-31T15:35:34.916168+00:00
1120,dog,0.6353,505,570,2025-10-31T15:35:34.916168+00:00
1121,moc1,0.8418,817,662,2025-10-31T15:35:34.937186+00:00
1121,moc3,0.793,127,667,2025-10-31T15:35:34.937186+00:00
1121,songoku,0.7422,560,432,2025-10-31T15:35:34.937186+00:00
1121,moc2,0.7271,693,401,2025-10-31T15:35:34.937186+00:00
1121,moc4,0.6318,345,418,2025-10-31T15:35:34.937186+00:00
1121,dog,0.5352,504,569,2025-10-31T15:35:34.937186+00:00
1122,songoku,0.8574,567,431,2025-10-31T15:35:34.978832+00:00
1122,moc1,0.8223,817,662,2025-10-31T15:35:34.978832+00:00
1122,moc3,0.7744,127,667,2025-10-31T15:35:34.978832+00:00
1122,moc2,0.7305,693,401,2025-10-31T15:35:34.978832+00:00
1122,moc4,0.7168,346,418,2025-10-31T15:35:34.978832+00:00
1122,dog,0.6807,505,569,2025-10-31T15:35:34.978832+00:00
1123,songoku,0.8628,571,432,2025-10-31T15:35:35.000176+00:00
1123,moc1,0.8257,818,662,2025-10-31T15:35:35.000176+00:00
1123,moc3,0.7744,127,667,2025-10-31T15:35:35.000176+00:00
1123,dog,0.7324,504,568,2025-10-31T15:35:35.000176+00:00
1123,moc2,0.6909,693,401,2025-10-31T15:35:35.000176+00:00
1123,moc4,0.3433,345,419,2025-10-31T15:35:35.000176+00:00
1124,moc1,0.8311,817,663,2025-10-31T15:35:35.031738+00:00
1124,songoku,0.8306,576,433,2025-10-31T15:35:35.031738+00:00
1124,moc3,0.752,127,666,2025-10-31T15:35:35.047607+00:00
1124,dog,0.7041,505,570,2025-10-31T15:35:35.047607+00:00
1124,moc2,0.6782,693,402,2025-10-31T15:35:35.047607+00:00
1124,moc4,0.4844,344,420,2025-10-31T15:35:35.047607+00:00
1125,songoku,0.8433,580,429,2025-10-31T15:35:35.066267+00:00
1125,moc1,0.8174,817,662,2025-10-31T15:35:35.066267+00:00
1125,moc3,0.8091,126,667,2025-10-31T15:35:35.079540+00:00
1125,moc2,0.752,692,402,2025-10-31T15:35:35.079540+00:00
1125,dog,0.6758,504,571,2025-10-31T15:35:35.079540+00:00
1125,moc4,0.6548,344,421,2025-10-31T15:35:35.079540+00:00
1126,moc1,0.8291,818,663,2025-10-31T15:35:35.095533+00:00
1126,songoku,0.8262,587,432,2025-10-31T15:35:35.095533+00:00
1126,moc3,0.7881,126,667,2025-10-31T15:35:35.111563+00:00
1126,moc2,0.7402,693,402,2025-10-31T15:35:35.111563+00:00
1126,dog,0.686,505,569,2025-10-31T15:35:35.111563+00:00
1126,moc4,0.5737,346,419,2025-10-31T15:35:35.111563+00:00
1127,moc1,0.8418,817,661,2025-10-31T15:35:35.143431+00:00
1127,songoku,0.8203,592,431,2025-10-31T15:35:35.143431+00:00
1127,moc3,0.7622,127,667,2025-10-31T15:35:35.143431+00:00
1127,moc2,0.7432,693,400,2025-10-31T15:35:35.143431+00:00
1127,dog,0.6426,505,569,2025-10-31T15:35:35.143431+00:00
1127,moc4,0.6094,344,417,2025-10-31T15:35:35.143431+00:00
1128,songoku,0.8525,597,430,2025-10-31T15:35:35.175066+00:00
1128,moc1,0.8257,817,662,2025-10-31T15:35:35.175066+00:00
1128,moc3,0.7852,127,667,2025-10-31T15:35:35.175066+00:00
1128,moc2,0.7578,693,400,2025-10-31T15:35:35.175066+00:00
1128,dog,0.6245,504,569,2025-10-31T15:35:35.175066+00:00
1128,moc4,0.4207,344,420,2025-10-31T15:35:35.175066+00:00
1129,songoku,0.8433,599,430,2025-10-31T15:35:35.206610+00:00
1129,moc1,0.8115,817,663,2025-10-31T15:35:35.206610+00:00
1129,moc3,0.7759,126,667,2025-10-31T15:35:35.206610+00:00
1129,moc2,0.772,692,400,2025-10-31T15:35:35.206610+00:00
1129,dog,0.5981,504,571,2025-10-31T15:35:35.206610+00:00
1129,moc4,0.5195,345,420,2025-10-31T15:35:35.206610+00:00
1130,songoku,0.833,603,430,2025-10-31T15:35:35.238433+00:00
1130,moc1,0.832,817,663,2025-10-31T15:35:35.238433+00:00
